id,title,description,prep_time,cook_time,published,category,servings,owner
a5ed3a34-2171-448a-a8ac-71abd34048fc,"Chocolate Chip, Oatmeal, Walnut and Coconut Cookies",These are honestly the best cookies I personally have ever tasted. I spotted this recipe at a veg recipe site the night before I had promised to make dozens of cookies for an event. They were a huge hit!,10,14,2001-05-29,Drop Cookies,,
2c817a8a-5c6a-44a6-a12d-f6e90c36c6be,Garlic Shrimp and Pasta (Low fat recipe),Make and share this Garlic Shrimp and Pasta (Low fat recipe) recipe from Food.com.,10,20,2001-05-29,< 30 Mins,4,
c8d1f088-1c19-4a87-838a-5ae62c9c8c62,"Brussels sprouts, with cheese","Make and share this Brussels sprouts, with cheese recipe from Food.com.",10,10,2001-05-29,German,4,
4bd01784-8b1b-4bb1-a248-831e4213fafd,Rice Pudding,Make and share this Rice Pudding recipe from Food.com.,5,55,2001-05-29,Dessert,,
ed6eb26f-908a-478c-893c-d6a0bac39026,Phoney Abalone,This recipe was originally entered at the Gilroy Garlic festival cook out and is really good. Make lots because it really disappears.,15,480,2001-05-29,Chicken,4,
4eaefbbd-6315-4219-ac6d-5d769c4270a2,Easy Crock Pot Roast Beef,Make and share this Easy Crock Pot Roast Beef recipe from Food.com.,5,0,2001-05-29,Roast Beef,6,
60d7c598-1c19-428a-8b6a-20dd795dee78,Bergie's Crock Pot Pheasant,"This recipe produces a delicious, moist, tender bird. It is important that you marinate the bird for the full 24 hours.",240,300,2001-05-29,Canadian,,
a4372768-530c-4308-b491-08070b1af340,Banana Nut Bread,"My husband, Daniel's, favorite desert. He likes it cooled, I like it warm with ice cold milk. The recipe came from Regina Philips &quot;Fit for a King&quot; recipe book.",15,50,2001-05-30,Quick Breads,,
bf6310d3-0eeb-4848-9562-17b166c627e2,Banana Muffins,Make and share this Banana Muffins recipe from Food.com.,10,20,2001-05-30,Quick Breads,,
03bbadfd-6bbf-40b1-b676-d045b7abc8e1,Black Bean and Mandarin Orange Salad,Make and share this Black Bean and Mandarin Orange Salad recipe from Food.com.,15,,2001-05-30,Black Beans,3,
f0992e06-aff5-411f-99a3-d510660b2d49,Orzo Salad With Corn and Cucumber-Feta Dressing,Make and share this Orzo Salad With Corn and Cucumber-Feta Dressing recipe from Food.com.,15,10,2001-05-30,Lunch/Snacks,6,
a610e66c-5863-4bcc-b349-24c5c9edc036,Chilled Tomato Gazpacho,Make and share this Chilled Tomato Gazpacho recipe from Food.com.,15,,2001-05-30,Vegetable,6,
b27ddbbc-babf-4993-ab9a-08658b3ebb4b,Carnival Garlic Prawns,"This recipe has just enough bite to it and not detract from the flavor of the prawns. Don't panic over the 10 garlic cloves, try it! Serve with mixed wild and Basmati rice.",15,10,2001-05-30,Spicy,4,
03d3f605-4c92-4ca2-8e11-9bf6716a26e4,Chiles Rellenos Casserole,Make and share this Chiles Rellenos Casserole recipe from Food.com.,20,60,2001-05-30,Chicken,6,
6f53b976-00e1-4f67-9c6b-40069a1057bc,To Die for Brownies,No other recipe I've found compares. The ultimate cake-like brownie. After many years this recipe still holds strong in our family.,15,35,2001-05-30,Bar Cookie,,
b39c1eb0-46b2-47b7-a6e3-a7386ec825e4,Deluxe Coleslaw,Make and share this Deluxe Coleslaw recipe from Food.com.,15,,2001-05-30,Lunch/Snacks,,
9e210452-5baa-4481-a368-e1db9ca6e010,SU-NO-MO-NO SALAD,This is a tangy refreshing salad that goes well with a shrimp dish or any oriental menu. It goes great with Tempura.,15,4,2001-05-30,Japanese,4,
690b2906-2132-4ec7-9ef8-3c3a6acc65c5,Waikiki Chicken with Pineapple,Make and share this Waikiki Chicken with Pineapple recipe from Food.com.,20,120,2001-05-30,Chicken,6,
2b72a2b8-34a6-4591-8003-5181baa13032,Jan's Irish Soda Bread,Irish Soda bread that is quick and easy. The light rye flour gives it a flavour similar to the bread served at the Outback Steak House . Great accompaniment for soups and stews.,15,50,2001-05-30,Breads,,
6a290246-e9cc-463d-941b-397426b08fb4,Lemon Bar,Make and share this Lemon Bar recipe from Food.com.,10,30,2001-05-31,< 60 Mins,,
6c20e7e4-a4b6-456f-a51f-e768d07d5723,Mango Coconut Cucumber Salad,"This recipe if from the Moosewood Restaurant Cookbook. They say &quot;Refreshing and versatile are the best words to describe this tropical melange. It can be a side dish or a salsa, and it pairs beautifully with Caribbean, Mexican, Brazilian, African, Thai, or Indian cuisine.&quot;",15,20,2001-05-31,Sauces,3,
e26c3b44-9f91-498f-8a70-7af8ab500119,Grapefruit Margaritas,"This recipe is from Martha Stuart's Menus for Entertaining. She says, Be sure the grapefruits are fresh and the tequila is of the higest quality. The recipe is made in three batches.",15,,2001-05-31,Beverages,10,
56422970-4b55-4693-a9a4-77292c0e7ea7,Quick & Citrusy Broiled Salmon Steaks,Make and share this Quick & Citrusy Broiled Salmon Steaks recipe from Food.com.,10,10,2001-05-31,Very Low Carbs,2,
e5450f22-5f30-4758-a432-5cbf2dbfa316,Grilled Orange Sesame Chicken and Vegetables,Make and share this Grilled Orange Sesame Chicken and Vegetables recipe from Food.com.,120,120,2001-05-31,Chicken,6,
493a5a58-772d-440f-a786-cf5891d3a4ad,Original Tennessee Barbecue Beef  (Crock Pot),Make and share this Original Tennessee Barbecue Beef  (Crock Pot) recipe from Food.com.,15,0,2001-05-31,Pork,6,
b6f8dc23-437c-473d-8dff-db0ff0c45171,Bourbon Steak,Make and share this Bourbon Steak recipe from Food.com.,0,240,2001-05-31,Very Low Carbs,2,
04bd08f1-00f0-4d02-b5b4-d2503a0cf95e,"Brussels sprouts, with butter sauce, Americano","Make and share this Brussels sprouts, with butter sauce, Americano recipe from Food.com.",10,22,2001-05-31,< 60 Mins,4,
345ab794-20bb-4e62-9352-125181a348ed,Yummy Apple Dip,Make and share this Yummy Apple Dip recipe from Food.com.,5,,2001-06-01,Dessert,,
2883ecf8-587e-4bb4-a3f5-08db91e024a4,Chocolate Eclair Dessert,Make and share this Chocolate Eclair Dessert recipe from Food.com.,20,,2001-06-01,Dessert,,
b3a91185-29ff-4059-897c-445cbb8d692e,No Bake Cheesecake,"A family favorite (and friends). Not sweet, yet creamy, and bursting with richness and flavour. I never thought I'd let this one go.",30,,2001-06-01,Cheesecake,12,
ca9dd711-cd31-47b2-a1fd-a747fe2fe54f,Banana Bread,Make and share this Banana Bread recipe from Food.com.,10,60,2001-06-01,Quick Breads,,
63d7b563-8f7b-410c-b024-adb4f112e10b,Greek Chicken,"I came up with this recipe last year-it was one of those-hmmm, here's what we got now let's make something. It's very good and the whole family likes it. You can sub broccoli for the spinach if you like.",10,30,2001-06-01,Chicken,6,
f30d4c77-b575-473e-81b2-b351dd76225a,Simply Delicious Grilled Salmon,Make and share this Simply Delicious Grilled Salmon recipe from Food.com.,5,22,2001-06-01,Very Low Carbs,2,
9168a5e4-b667-4752-897f-d28eeb9c8eaa,"Crisp, Crunchy Cabbage","Make and share this Crisp, Crunchy Cabbage recipe from Food.com.",10,6,2001-06-01,Vegetable,6,
c6e3cc41-3367-4c16-94fa-429b2b6867aa,Tex-Mex Cornbread Salad,Make and share this Tex-Mex Cornbread Salad recipe from Food.com.,45,,2001-06-01,One Dish Meal,,
2b692f2d-0165-4e26-8931-2cb63c7edc5c,Tofu and Broccoli with Peanut Sauce,The combination of ingredients in this recipe I have to say is perfect. Really delicious and nutritious. This is a Mollie Katzen recipe.,30,30,2001-06-02,Rice,6,
1463e3d4-5aee-4fc0-8c65-238cfc61c8bf,Garlic Bread,"Sounds difficult, but once you get the hang of it, it's actually quite easy. This bread dresses up Italian meals, and it disappears fast! Make two loaves for company!",15,30,2001-06-02,Breads,8,
7cfecf64-a2a9-4a65-a04f-8775d68a6bc4,Basic Applesauce,Make and share this Basic Applesauce recipe from Food.com.,10,10,2001-06-02,Apple,4,
8bc125d3-e635-4359-ba93-aaa766d94bcd,Wonderful Salsa,"This is the best salsa recipe I've found so far and I've tried about a dozen. I got it from one of the local hospital cookbooks that are sold in my area. I changed it a bit and have been canning it for years. The reason I plant a garden is for this salsa. We would be lost without it. Hope you like it as much as we do.  One of our members who is a food scientist took this salsa to work, tested the pH and found it measured under 4.0 (well within the safety limit for boiling water bath processing).",45,30,2001-06-02,Sauces,96,
36140db2-28b3-45c8-8ef9-e6954b580dbc,No Bake Chocolate Oat Cookies,Make and share this No Bake Chocolate Oat Cookies recipe from Food.com.,0,10,2001-06-02,Drop Cookies,,
702518c2-c204-46d3-8f43-ba7ddb44bae1,Red Onion Confit,Make and share this Red Onion Confit recipe from Food.com.,10,60,2001-06-04,Low Protein,4,
acbcd446-5cfe-4dc0-aaeb-1398d9417a44,Candy Bar Frosties,Make and share this Candy Bar Frosties recipe from Food.com.,15,,2001-06-04,Candy,2,
8eece14e-c841-417f-9ef0-e6a9956c7198,Carrot Halwa,"The more you make of this, the less it will be for your family or guests...it is so yummy, that you don't mind gobbling it all up at once! Its an Indian sweet, generally made 'n enjoyed in North India. A family favourite! I love this especially in the cold winter months!",10,15,2001-06-04,Dessert,18,
3d93eb9e-9b1f-4f88-b338-15c2e3edcc6f,Apple Muffins,Make and share this Apple Muffins recipe from Food.com.,0,30,2001-06-04,Quick Breads,,
74107a96-15bb-4368-8156-b21fec52dff0,Banana Tea Bread Recipe,Make and share this Banana Tea Bread Recipe recipe from Food.com.,0,,2001-06-04,Breads,,
1c7e3988-ea8d-474e-8539-14e7b7e0349d,Chocolate Chip Banana Bread,Make and share this Chocolate Chip Banana Bread recipe from Food.com.,0,,2001-06-04,Breads,,
dc687784-8500-45b1-b9de-007c1b466ad0,Chocolate Chip Muffins,Make and share this Chocolate Chip Muffins recipe from Food.com.,5,20,2001-06-04,Quick Breads,,
59c23ec7-842a-4eaf-834d-35c00c5f99f2,Double Chocolate Banana Muffins,Make and share this Double Chocolate Banana Muffins recipe from Food.com.,0,,2001-06-04,Quick Breads,,
ff8a21a4-50b8-4cb5-a424-d16aa93b420b,Rhubarb Kuchen,"Rhubarb Kuchen recipe from my grandmother. Its a lovely dessert that is a blend of tart, tangy rhubarb and a thick, buttery almond crust.",30,58,2001-06-04,Pie,12,
4d233f6c-04c5-4b8c-8c39-746457bb5423,Heavenly Biscuits,Make and share this Heavenly Biscuits recipe from Food.com.,0,12,2001-06-04,Breads,1,
81624835-d903-47a0-869f-e9a32d820712,Pink Jello Mold,A cool dessert for a hot summer treat. This recipe is easy and kids will love this pretty light pink treat.,15,,2001-06-04,Gelatin,,
47d9ab0c-312a-4924-bfca-0c5474c00d2c,Pineapple Zucchini Bread,Make and share this Pineapple Zucchini Bread recipe from Food.com.,15,70,2001-06-04,Quick Breads,,
55fc0f3f-eebb-4392-9f83-3add607b938f,Sour Cream Banana Bread,Make and share this Sour Cream Banana Bread recipe from Food.com.,15,60,2001-06-04,Quick Breads,12,
1059d3b3-b7f8-4709-ba87-1b47a3070072,Banana Bread,Make and share this Banana Bread recipe from Food.com.,10,60,2001-06-04,Quick Breads,,
70234746-82e7-4b0d-b7e2-8c645a7756f5,Lemon Ice Box Pie,Make and share this Lemon Ice Box Pie recipe from Food.com.,20,30,2001-06-05,Pie,,
bb3cae69-0f16-4cc5-9171-ede0a8bd8962,Puffy Parmesan Pinwheels,This is a great hors d'oeuvre that I found in a Cosmopolitan holiday entertaining guide. My party guests loved them. I recommend using Hungarian paprika as it has better flavor.,10,8,2001-06-06,Vegetable,,
342ecc0f-cf27-45f6-b8e5-275277baf5ac,Caribbean Coconut Curry Sauce,Make and share this Caribbean Coconut Curry Sauce recipe from Food.com.,30,20,2001-06-06,Coconut,2,
8947ce47-fad9-4dcb-abdb-7cfd8967b96b,Mussels in Wine and Cream,Make and share this Mussels in Wine and Cream recipe from Food.com.,45,25,2001-06-06,Lunch/Snacks,,
e97f1cd1-7f28-45f0-a195-590760f8df28,Low-Fat Spanish Rice,Make and share this Low-Fat Spanish Rice recipe from Food.com.,25,25,2001-06-06,Lunch/Snacks,3,
29faff63-1666-4158-b265-65d05cfbe505,Human Puppy Chow,This is the best recipe in the world!! It is great to have anytime but it also makes great christmas gifts.,15,7,2001-06-06,Candy,,
a0e54019-4ad6-44dd-9974-dacd69b99f77,Chocolate Chocolate Pudding Cake with Chocolate Ganache,Make and share this Chocolate Chocolate Pudding Cake with Chocolate Ganache recipe from Food.com.,0,553,2001-06-06,Dessert,12,
c196aecc-1ca6-4baa-b9e7-47656489b1a9,Teriyaki Grilled Chicken Kabobs,Make and share this Teriyaki Grilled Chicken Kabobs recipe from Food.com.,30,120,2001-06-06,Pineapple,,
b7cda6f4-ec7e-4b44-b087-ac5dfcafd499,Shepherd's Bread,Make and share this Shepherd's Bread recipe from Food.com.,120,57,2001-06-06,Yeast Breads,,
980a2bbe-236d-4113-9ea3-bed26dcd4bed,Banana-Nut Cheesecake,Make and share this Banana-Nut Cheesecake recipe from Food.com.,25,50,2001-06-07,Cheesecake,8,
6a9af3a0-19b4-4013-9511-a515456e058c,Curried Spinach Balls,"These balls go well with pasta, rice or new potatoes. The curry flavor is mild and enhances the spinach flavour",120,20,2001-06-07,Vegetable,,
01e568a3-c0ec-445a-b951-ac767d6f3f97,Spicy Thai Peanut Sauce,Make and share this Spicy Thai Peanut Sauce recipe from Food.com.,10,,2001-06-08,Fruit,,
e4651e28-c900-45fb-9d29-efffd7f09c78,Tangy Sweet & Sour Sauce,Make and share this Tangy Sweet & Sour Sauce recipe from Food.com.,0,10,2001-06-08,Pineapple,4,
019ecb24-596f-4ca3-a3da-ae6c4155ddaf,Caramelized Onions in Crock Pot,Make and share this Caramelized Onions in Crock Pot recipe from Food.com.,5,480,2001-06-09,Vegetable,,
1c2f6d2c-bce8-49d5-a229-b5e2d995b013,Puff Oven Pancake,"This is a very easy breakfast dish. It goes well witha fresh fruit, crisp bacon or sausages.  If you serve this on it's own it serves one person but if you have sausages, potatoes, peppers, mushrooms etc it serves two. There are as many variations as you have imagination.  Just follow the batter recipe and then add what ever you fancy before serving. In the picture I have dressed it with ""No sugar added"" Raspberry Jam & Pine nuts. I make my batter early - keep it in the fridge, heat my pan, melt the butter, pour in the icecold batter and pop it in the 450F oven. Works every time. It is fun to bring the puffed pancake to the table in the skillet and serve from the skillett",10,15,2001-06-09,Breakfast,2,
16845342-afd2-47ea-b0d6-b8de8ab74ff8,strawberry tiramisu,Make and share this strawberry tiramisu recipe from Food.com.,15,240,2001-06-11,Dessert,8,
3727e8d6-95ba-4812-a0f6-9ae02bae2327,Green olive meatloaf,My kids would never eat meat loaf until I started putting olives in it. Now they want it once a week.,20,45,2001-06-11,Poultry,5,
805f9b18-a99e-4de6-8d4c-b388232380c1,Taco Soup,Make and share this Taco Soup recipe from Food.com.,15,15,2001-06-11,One Dish Meal,,
e9549ef2-f17e-40e0-9f09-2ab3f223e081,Waldorf Rice Salad,Make and share this Waldorf Rice Salad recipe from Food.com.,20,,2001-06-11,Pineapple,24,
de71eb94-759e-4bbf-8de2-3b79808fa6e2,Jalapeno Pickle Relish,Make and share this Jalapeno Pickle Relish recipe from Food.com.,30,35,2001-06-11,Weeknight,,
ef196973-be24-4b4b-a4da-98254696bab5,Easy Braised Pork Chops,"This recipe creates very juicy tender pork chops, and caramelized onions. I serve the onions over mashed potatoes.",10,47,2001-06-11,Pork,4,
8a467d1a-3146-4896-ab3d-897e625b3811,Pavlova,Make and share this Pavlova recipe from Food.com.,20,40,2001-06-12,Dessert,,
4f97c008-4be8-4630-92bb-66d89f765a3b,orange and ginger carrots,Make and share this orange and ginger carrots recipe from Food.com.,10,8,2001-06-12,Vegetable,,
cb428dec-481b-4a98-9b3f-f04a8735c710,chocolate afghans,Make and share this chocolate afghans recipe from Food.com.,10,15,2001-06-12,Drop Cookies,,
858b39bb-3ebb-46d9-bb20-8d50a30fdc00,Golden Syrup Butter Cookies,Make and share this Golden Syrup Butter Cookies recipe from Food.com.,10,15,2001-06-12,Dessert,,
6b29b41c-8d34-4c55-a0be-0768e9f4090c,Chocolate Peanut Brownies,Make and share this Chocolate Peanut Brownies recipe from Food.com.,10,15,2001-06-12,Bar Cookie,,
d19ec923-1f26-4a13-9942-1ee02dafd5d4,Afghan Biscuits,"Deceptively decadent chocolate biscuit ideal with coffee, after dinner or as a small treat. Children absolutely adore them, have a similar texture to shortbread only better.",10,15,2001-06-13,Dessert,,
ed9d169a-936d-496a-b174-e498a2b3da4f,Simmered Round Steak,Make and share this Simmered Round Steak recipe from Food.com.,20,120,2001-06-15,Steak,,
124b6e7f-7461-4d97-8e74-fab00577136f,Jell-O Ribbon Salad,"This is the original Jell-O Ribbon Salad, as published in the Joys of Jell-O recipe book that my mom has had--probably since the 1950's. The holidays & other special occasions just wouldn't be the same without this dish on the table!",120,15,2001-06-15,Gelatin,,
d2b57040-ea07-4450-9e82-efc8c407b22c,Yummy Fish Pie,Make and share this Yummy Fish Pie recipe from Food.com.,30,30,2001-06-15,Lunch/Snacks,,
722ff7a1-015f-43f7-8fbc-921671da64c0,Tomato Stuffed Red Bell Peppers,Make and share this Tomato Stuffed Red Bell Peppers recipe from Food.com.,5,25,2001-06-15,Peppers,,
cecbece4-30c6-49e1-9a5e-14dd23bb40af,Rack of Spring Lamb with Roasted Garlic,"For this recipe, you (or your butcher) must first ""french"" the racks Trim off 2 inches of fat and membrane between the ribs to expose the tips of the bones, then cut through the backbone between the ribs to make carving easier. Fresh spring vegetables, such as asparagus, baby carrots and new potatoes, make a delicious accompaniment. Adapted from Williams-Sonoma Seasonal Celebration",15,90,2001-06-15,Lamb/Sheep,6,
